Battery_Temp_degC,Voltage,Current,Wh,Ah,SoH
56.893337,0.416617835,0.529529017,0.77343345,0.080575238,2.685841258
59.998642,0.412354779,0.581184202,0.9551873,0.052138355,1.737945171
59.93309,0.40842455,0.599411589,0.9280516,0.034954468,1.16514894
59.98999,0.382873502,0.614867383,0.96017873,0.034606532,1.153551052
59.270035,0.361696705,0.639302188,0.8189232,0.023660915,0.788697151
58.38451,0.369202539,0.645384103,0.7946923,0.016672216,0.555740518
59.9844,0.27756639,0.685625845,0.96158004,0.016810008,0.56033361
59.911537,0.237922387,0.715533918,0.91712666,0.017046695,0.568223157
59.978264,0.327389564,0.683763915,0.9239588,0.017138926,0.571297539
59.999992,0.378388561,0.698116308,0.99709,0.010915189,0.363839624
58.41991,0.368570615,0.710422683,0.75074595,0.012577253,0.419241769
59.755642,0.399113262,0.682244396,0.8583378,0.014626166,0.487538881
58.066277,0.445332527,0.639535093,0.70965445,0.028143336,0.93811119
58.733364,0.401229739,0.633871138,0.7200004,0.038144458,1.271481937
59.678043,0.368915832,0.606811309,0.8974769,0.040788671,1.359622361
53.12639,0.412998891,0.559706366,0.52450377,0.067730672,2.25768907
59.976265,0.450134587,0.539242947,0.9334129,0.065743744,2.19145815
49.732468,0.507873064,0.485698259,0.41689342,0.104096103,3.469870094
59.96723,0.555799478,0.474286199,0.9235926,0.094181479,3.13938264
59.928722,0.573074067,0.473239958,0.9619172,0.092071924,3.069064134
50.596844,0.579553616,0.466509145,0.4637157,0.103345627,3.444854234
54.081665,0.612134796,0.412019831,0.616879,0.135018396,4.500613216
59.97944,0.58140257,0.47719236,0.9451568,0.082512877,2.750429218
59.226227,0.560761291,0.471725541,0.85870314,0.087263284,2.908776149
58.85687,0.539470786,0.467565435,0.78962535,0.0960302,3.201006677
58.089905,0.508454996,0.498941571,0.7669789,0.057635547,1.921184909
58.646645,0.47519629,0.533430141,0.82319725,0.034780646,1.159354872
59.917706,0.409789032,0.557499057,0.8894454,0.035376113,1.179203771
59.623886,0.345858511,0.597370499,0.85869473,0.033684325,1.122810824
51.32195,0.402732638,0.540505689,0.5538468,0.066569437,2.218981244
59.95723,0.376406798,0.576709521,0.9149445,0.055696297,1.856543236
53.510715,0.426117876,0.546825695,0.4012716,0.083400519,2.780017295
59.70111,0.421871606,0.545457768,0.8894967,0.085227057,2.840901898
59.802998,0.422841278,0.548170638,0.90955555,0.0836412,2.788039985
59.964664,0.388433906,0.607739556,0.94294864,0.041767624,1.392254136
59.890453,0.419979039,0.586724675,0.89205617,0.042254898,1.40849661
59.999504,0.396125522,0.644661915,0.98897034,0.005524777,0.18415924
57.44259,0.461130151,0.595938057,0.7250878,0.019085618,0.63618725
59.870358,0.489217424,0.576686758,0.9131849,0.018441444,0.614714801
59.698296,0.461526328,0.591308349,0.8766481,0.020716797,0.690559915
57.86101,0.424721122,0.601021034,0.7011745,0.036013348,1.200444927
59.98645,0.382563788,0.60057227,0.9448197,0.036135316,1.20451053
55.698147,0.380670887,0.589171988,0.68197995,0.044400598,1.480019937
59.99626,0.338571613,0.626697201,0.96556485,0.043333525,1.444450826
59.875282,0.394468705,0.588769048,0.84994584,0.041779514,1.392650453
52.981804,0.447169016,0.540859735,0.5332267,0.063279396,2.109313208
59.31501,0.445070843,0.524554253,0.8362894,0.068599932,2.286664413
58.12358,0.397700487,0.563148087,0.7104007,0.059071549,1.969051626
59.93477,0.398509122,0.562223369,0.92030275,0.059655701,1.988523371
59.989525,0.398792781,0.571565276,0.95372564,0.058713136,1.957104535
60,0.348482801,0.687908161,0.9995492,0.021054305,0.701810153
59.274754,0.362470473,0.685200083,0.8108383,0.021211515,0.707050506
59.976357,0.333408903,0.725601757,0.9468419,0.006543008,0.218100271
58.375,0.375070527,0.689541018,0.7058946,0.019231736,0.641057868
59.7625,0.303765848,0.708889556,0.8323731,0.021378427,0.712614217
58.461845,0.304230145,0.635757732,0.7787628,0.032103891,1.070129706
58.363617,0.295396784,0.642808914,0.77605814,0.038225933,1.274197781
59.99141,0.302212337,0.639183474,0.9556859,0.038082829,1.269427649
58.52636,0.339093557,0.610902703,0.7925034,0.034290658,1.143021943
58.687256,0.425674644,0.56264742,0.7632725,0.040636022,1.35453406
59.419136,0.394862136,0.586289972,0.83792615,0.034719501,1.157316695
59.994354,0.443657348,0.578424877,0.96288955,0.023042705,0.768090161
47.929104,0.527086085,0.482902539,0.4841935,0.074132339,2.471077956
60,0.477760386,0.562799048,0.9993312,0.064614802,2.153826721
59.965965,0.415370494,0.62036528,0.9142062,0.056350937,1.878364574
49.112453,0.487773502,0.550201899,0.44288263,0.105314634,3.510487791
59.98851,0.413283637,0.579724783,0.9354711,0.10537601,3.51253365
59.7965,0.343003175,0.659073472,0.9078479,0.055960273,1.865342447
59.44625,0.348124889,0.610065389,0.8402385,0.060584084,2.019469479
60,0.357455292,0.63222537,0.9985853,0.060263932,2.00879774
56.37006,0.316537675,0.668045127,0.6564024,0.030081675,1.002722497
59.839127,0.320229211,0.659739184,0.8709107,0.031442162,1.048072077
59.352554,0.32888914,0.64243871,0.79684657,0.035167599,1.172253294
57.449764,0.404208586,0.584128851,0.6326252,0.047262827,1.575427555
59.999725,0.412642273,0.568705124,0.9851117,0.047265496,1.575516545
59.984856,0.337474045,0.646134275,0.96098536,0.023822007,0.794066886
59.983902,0.303547448,0.684548193,0.9675919,0.022505265,0.750175489
58.465538,0.319421405,0.676999968,0.7177447,0.028979522,0.965984064
58.87872,0.276539636,0.707940257,0.85609615,0.019307985,0.643599503
59.89006,0.254505885,0.696673191,0.89563715,0.020304298,0.67680993
59.99994,0.241293326,0.717615604,0.9954243,0.020158014,0.671933795
59.998726,0.302004346,0.686895013,0.978426,0.020015414,0.667180469
59.500336,0.293154129,0.69135257,0.8308196,0.012193582,0.40645274
59.99189,0.214320909,0.767428851,0.9769882,0.005225345,0.174178178
59.986774,0.237077003,0.766658914,0.96411145,0.004343545,0.144784845
59.99976,0.317783877,0.725778258,0.9870046,0.004345257,0.144841911
59.99994,0.270854222,0.753853953,0.99199605,0.004333757,0.144458561
54.76401,0.31315329,0.71504395,0.5773964,0.033464605,1.115486819
59.870728,0.3385198,0.690771353,0.9139464,0.034575253,1.152508427
59.63288,0.385973608,0.644691259,0.80841506,0.037174051,1.239135031
59.92798,0.365348321,0.619315201,0.9289415,0.037806151,1.260205045
59.79539,0.391959068,0.587371296,0.8883559,0.039570365,1.319012164
59.999992,0.320693064,0.680172759,0.99634635,0.006305211,0.210173691
59.99146,0.318057528,0.682085127,0.9721333,0.005196726,0.173224215
59.538696,0.256012633,0.720478535,0.8568286,0.006223782,0.207459384
58.553097,0.295807418,0.690004885,0.8076286,0.014586177,0.486205917
59.99934,0.335885867,0.694954109,0.9824014,0.012827606,0.427586865
59.997276,0.387484246,0.649022269,0.976892,0.012852663,0.428422111
59.995255,0.385048401,0.65077666,0.95250446,0.012817819,0.427260629
56.825294,0.42870822,0.608584321,0.66144514,0.029442023,0.981400753
59.858803,0.423993641,0.624214256,0.8957255,0.021607267,0.720242244
56.10472,0.442175949,0.565826958,0.68803316,0.04403004,1.467668006
59.997803,0.390863842,0.597620505,0.97885543,0.044026238,1.467541276
58.60312,0.404103178,0.561367208,0.7574015,0.055424353,1.847478424
59.951645,0.310084467,0.646373683,0.9351826,0.035525793,1.184193096
59.635124,0.322360598,0.642874032,0.8175892,0.037169549,1.238984957
58.138725,0.287500547,0.680135274,0.70831925,0.029324818,0.977493917
59.9925,0.337172072,0.648335707,0.9519565,0.029372712,0.979090409
59.978897,0.405777441,0.640145767,0.9538393,0.018104276,0.603475883
59.999973,0.415845871,0.644140387,0.996049,0.017635862,0.587862083
59.780045,0.347870299,0.679359472,0.8898898,0.016785107,0.559503553
59.999138,0.297601116,0.72363795,0.99102634,0.002209199,0.073639953
50.23771,0.286530876,0.677810371,0.58325243,0.043942152,1.464738408
59.634384,0.21446858,0.69536339,0.8629316,0.046890758,1.563025276
48.994125,0.333339471,0.570409602,0.48182258,0.097770329,3.259010959
59.91318,0.336080256,0.574453944,0.9196302,0.096606218,3.220207274
59.194996,0.341474018,0.553899246,0.80833447,0.103646768,3.454892281
59.999367,0.320814881,0.632046515,0.9900784,0.061850718,2.061690597
59.18352,0.359632322,0.614787644,0.84129953,0.064778342,2.159278053
55.761013,0.349847433,0.633983624,0.6373114,0.038233289,1.274442978
59.99935,0.354100791,0.641468287,0.9876192,0.037448638,1.248287922
59.44256,0.413735664,0.607368827,0.8777784,0.034273193,1.142439771
59.650623,0.447367591,0.560165381,0.90882814,0.036725924,1.224197474
58.62229,0.460855818,0.548703134,0.7693305,0.040405403,1.346846759
58.470833,0.400309849,0.585223842,0.7674439,0.027347614,0.911587119
59.442245,0.458761489,0.525502521,0.8343786,0.031427393,1.047579758
59.999977,0.423663884,0.579183131,0.9956271,0.027554131,0.918471045
58.704174,0.421507615,0.566421872,0.75870615,0.034625953,1.154198437
59.116592,0.406049097,0.577923268,0.811848,0.03179652,1.059883996
59.91643,0.415788996,0.591485447,0.9257717,0.021220257,0.7073419
55.77828,0.434546411,0.577755809,0.6022195,0.043997029,1.466567624
59.59588,0.452707344,0.530090559,0.85516584,0.047188441,1.57294803
57.67262,0.429331279,0.541526198,0.7385627,0.053979828,1.799327588
59.9915,0.429723805,0.552480042,0.9685087,0.047154596,1.571819872
59.767036,0.417543644,0.560656297,0.8794327,0.04842146,1.614048652
58.58348,0.391751653,0.578088421,0.805516,0.030652381,1.021746046
59.99198,0.415924859,0.584597343,0.97973394,0.027530742,0.917691415
59.597374,0.438693058,0.592237908,0.8566691,0.014430416,0.48101388
58.78793,0.392215168,0.603662866,0.815072,0.023923626,0.79745421
59.990196,0.359581742,0.626427704,0.95333457,0.022050704,0.735023454
59.48442,0.330099753,0.642153895,0.82745755,0.017243782,0.574792733
59.576996,0.251627485,0.674133289,0.86913586,0.020958593,0.698619751
58.855026,0.272031336,0.652706802,0.77290344,0.025674183,0.855806091
58.04815,0.330743395,0.609414238,0.83042336,0.026381635,0.879387824
57.633354,0.39792967,0.547501218,0.70342654,0.042323152,1.410771745
59.324028,0.368519871,0.572858799,0.83667886,0.04370786,1.456928651
58.62297,0.397275117,0.543415284,0.7884391,0.050363779,1.678792623
59.871124,0.33668597,0.590163028,0.8863963,0.043594306,1.453143523
59.06389,0.34446322,0.599758404,0.82764727,0.039800738,1.326691275
51.53385,0.37061483,0.570299971,0.5827916,0.064040632,2.134687717
50.876648,0.451463419,0.495159447,0.47250253,0.10738003,3.579334322
59.999687,0.480910009,0.519464469,0.98516154,0.096942314,3.231410456
52.32626,0.566510195,0.439837182,0.52581096,0.135391521,4.513050709
59.713444,0.550458294,0.456814826,0.90747505,0.131084879,4.369495977
59.85589,0.462111485,0.544630468,0.918367,0.092104302,3.070143409
59.876205,0.431928486,0.589958429,0.9147035,0.044100166,1.470005537
59.984818,0.437269789,0.561935043,0.93556213,0.044236935,1.474564502
57.896645,0.358002698,0.624004114,0.698108,0.021322911,0.710763712
59.99309,0.382144779,0.629868269,0.95280206,0.019207337,0.640244581
59.730354,0.451706731,0.583303523,0.8363547,0.02007027,0.669009003
59.344658,0.425944901,0.599888361,0.8204615,0.02439412,0.81313734
59.996395,0.436305273,0.609459209,0.97767746,0.024286615,0.809553819
59.99995,0.5067653,0.624345887,0.99068207,0.007584049,0.252801638
59.985847,0.498167092,0.624189007,0.97613007,0.007639048,0.254634943
59.999634,0.405868647,0.699144316,0.9926935,0.005484226,0.182807524
59.999992,0.386956814,0.743269873,0.9971496,0.000153631,0.005121036
47.852093,0.39318352,0.676395714,0.41210684,0.050644672,1.688155726
59.725304,0.34923788,0.659645307,0.86602306,0.052978174,1.76593912
59.972336,0.271864003,0.697307813,0.9426566,0.053129408,1.770980257
59.221977,0.35907965,0.62489233,0.78720254,0.058571846,1.952394882
58.74488,0.370268562,0.571921802,0.778848,0.068468372,2.282279062
57.667107,0.358824429,0.61325717,0.7123432,0.034320039,1.144001312
57.83738,0.384349898,0.58128224,0.7866038,0.044521409,1.484046972
59.907925,0.38818849,0.57832666,0.9292836,0.04511104,1.503701334
58.276318,0.334922704,0.603241605,0.7697588,0.052819958,1.760665265
59.9289,0.310298419,0.642574018,0.9519434,0.043568324,1.452277452
59.999977,0.329988784,0.687724334,0.9934048,0.027193562,0.90645208
59.92252,0.267851776,0.736535168,0.92669,0.015355268,0.511842261
59.49906,0.321973887,0.698454201,0.8567583,0.018287523,0.609584094
59.997528,0.344808599,0.71132443,0.9681998,0.005156002,0.171866722
59.958466,0.368996066,0.692456234,0.9320014,0.00489585,0.163194991
59.34941,0.350513834,0.649908841,0.87273777,0.009378774,0.312625794
59.99272,0.398153955,0.640694487,0.94916713,0.00874946,0.291648658
49.027573,0.471436363,0.567621985,0.33708793,0.061575992,2.05253307
57.597984,0.448408747,0.539665249,0.7472308,0.078697584,2.623252792
58.87742,0.492759359,0.505778804,0.7806266,0.085690175,2.856339178
59.997208,0.511683571,0.53084065,0.9772995,0.081232108,2.707736929
59.65609,0.454307285,0.551017502,0.86152786,0.084268757,2.808958562
59.96441,0.371133658,0.638579738,0.93807393,0.027975716,0.932523881
59.673607,0.380028561,0.65778594,0.8835193,0.013575268,0.452508926
59.999214,0.377904406,0.690594482,0.98082983,0.006205318,0.206843943
59.918793,0.285662192,0.711367261,0.9184838,0.00695196,0.231731999
55.76076,0.338122073,0.655899292,0.659115,0.030631587,1.021052909
59.895287,0.300902203,0.677412575,0.9153791,0.031289419,1.042980629
57.936592,0.335855874,0.642715144,0.75208145,0.04237951,1.41265035
59.720562,0.317563656,0.62434833,0.91695374,0.04439906,1.479968655
59.798527,0.366240609,0.601538074,0.8979839,0.045264263,1.508808757
59.970615,0.309969643,0.659217101,0.957573,0.018754329,0.625144293
57.561165,0.35314469,0.602692014,0.7433792,0.034231513,1.141050439
59.568794,0.339776149,0.61725204,0.8456482,0.02391014,0.797004669
59.946434,0.267677061,0.676490963,0.9375249,0.022403726,0.746790882
49.79692,0.342856698,0.602457404,0.32951918,0.073509873,2.450329106
59.99987,0.352878602,0.610376132,0.98901594,0.073237072,2.441235743
59.68737,0.357606883,0.630757356,0.9124669,0.059048562,1.968285397
59.999535,0.335735334,0.660959852,0.9804652,0.05553979,1.851326345
59.596752,0.437664467,0.5796363,0.8243518,0.058046079,1.934869305
59.98412,0.337854731,0.67140944,0.95036817,0.0054539,0.181796651
59.7509,0.401417893,0.615940189,0.91465855,0.007152942,0.238431386
59.93579,0.432403082,0.609074533,0.88481414,0.005424561,0.180818715
59.9278,0.470518512,0.572101414,0.9092664,0.006030618,0.201020614
59.557404,0.400763476,0.61492964,0.8647435,0.006782156,0.226071875
59.93394,0.415435183,0.605981183,0.9065333,0.007238473,0.241282441
59.999977,0.323889377,0.682876885,0.996633,0.005538376,0.184612538
58.34796,0.298305901,0.673002326,0.75696206,0.016652824,0.555094144
57.570614,0.304420742,0.658698994,0.7182549,0.031103087,1.036769562
59.78371,0.287731113,0.674604863,0.9012041,0.029287593,0.976253096
55.069542,0.305098661,0.633814812,0.63138753,0.059832016,1.994400523
57.34292,0.434077734,0.523766667,0.58510673,0.077468887,2.582296239
59.9299,0.406175554,0.552432257,0.8722956,0.066473382,2.215779393
59.98349,0.319815849,0.628678191,0.9525888,0.051573626,1.719120867
59.10411,0.350097071,0.598409677,0.81434745,0.056554907,1.885163581
58.60225,0.337206994,0.625113696,0.7618283,0.036329198,1.210973283
58.451065,0.26787865,0.667674994,0.7608631,0.03042513,1.014171015
59.941902,0.27171015,0.676804852,0.92578536,0.030291829,1.009727617
59.999992,0.277699944,0.681738532,0.99563825,0.030130799,1.004359964
59.30397,0.297285762,0.674456358,0.80920535,0.028670393,0.95567977
59.87397,0.352995446,0.648461884,0.8674845,0.018737666,0.62458888
59.99599,0.373006794,0.670284921,0.9624236,0.007041628,0.23472094
59.80374,0.334113659,0.693387049,0.8915223,0.008326133,0.277537752
59.99991,0.428406201,0.665591747,0.9871365,0.008326942,0.277564739
59.903473,0.459522347,0.659546536,0.9275219,0.00358431,0.119477016
59.84732,0.409316121,0.69100455,0.94322836,0.003792791,0.126426359
59.215355,0.429358248,0.651456767,0.8342296,0.008934661,0.297822029
59.999733,0.515935045,0.621389478,0.98682696,0.007125112,0.23750373
59.3914,0.511020058,0.573155195,0.7464061,0.011653974,0.388465787
59.994293,0.446303132,0.613249356,0.9827599,0.010965513,0.365517089
59.99784,0.440204409,0.626545531,0.9767597,0.009784594,0.326153131
58.84002,0.373885766,0.659594083,0.79398817,0.013894641,0.463154692
59.970215,0.375671831,0.640197146,0.9315598,0.014145249,0.471508307
59.713104,0.341587976,0.65980922,0.91027737,0.011781275,0.392709154
59.99861,0.402438277,0.629356146,0.98258907,0.011741243,0.391374755
59.83039,0.403950524,0.614759946,0.906302,0.013165149,0.438838307
58.298637,0.410445237,0.608909059,0.74905723,0.016847378,0.561579271
58.84124,0.401944053,0.590545905,0.8295276,0.023975969,0.799198982
59.968292,0.417381012,0.58765173,0.93260217,0.022085593,0.73618642
59.75662,0.399717462,0.578154063,0.86701816,0.024048394,0.801613127
51.49704,0.474537492,0.512342793,0.44810995,0.071391142,2.37970473
56.01927,0.525491858,0.463127494,0.7170324,0.079135025,2.637834168
59.803864,0.439965843,0.535520291,0.8735026,0.073618774,2.453959141
59.0528,0.382851632,0.551045549,0.7961505,0.081282509,2.709416971
59.497665,0.419860978,0.529410684,0.75755996,0.083137042,2.771234723
57.61013,0.396288295,0.553919375,0.74956566,0.048356702,1.61189006
59.99978,0.370890416,0.617923874,0.9922835,0.027643822,0.921460725
59.999992,0.469528392,0.606242627,0.99386066,0.02577843,0.859280996
55.696037,0.521771628,0.563180512,0.67005765,0.043457724,1.448590803
59.992954,0.471111864,0.612161952,0.9588199,0.039693517,1.32311725
58.581642,0.427932906,0.632581961,0.8021125,0.035750497,1.191683221
50.936333,0.457022423,0.552841526,0.58337086,0.071830286,2.394342854
58.198387,0.395636183,0.520957762,0.73849106,0.086285803,2.876193435
59.94201,0.328985983,0.587181395,0.9423988,0.061206854,2.040228451
59.48419,0.2958047,0.596264154,0.81870097,0.065721751,2.190725027
59.999985,0.245165826,0.666680223,0.99739605,0.055657851,1.855261705
59.60834,0.201803531,0.729379392,0.89296424,0.022677357,0.755911886
59.96415,0.17283508,0.767000115,0.9469923,0.008561197,0.285373239
59.729927,0.244662128,0.723419905,0.8825075,0.010121611,0.337387028
59.827576,0.328160222,0.670658433,0.8883113,0.00684233,0.228077669
59.882637,0.429292735,0.594712889,0.82666636,0.007823888,0.260796257
58.3895,0.415829495,0.58690238,0.7658668,0.017361838,0.578727941
56.076958,0.471848482,0.528226316,0.6646524,0.043213979,1.440465978
57.723145,0.443285841,0.528350568,0.7417027,0.056805409,1.893513643
59.942234,0.448690051,0.533363611,0.9215878,0.055958603,1.865286774
59.999683,0.436909121,0.566658503,0.985754,0.0549799,1.832663336
59.875183,0.440999478,0.591063565,0.92811877,0.043422137,1.447404564
59.977337,0.432771313,0.621274787,0.9298487,0.017439197,0.581306574
57.984066,0.467808431,0.613087577,0.72918713,0.015798155,0.526605157
59.966965,0.454945344,0.631948864,0.90873164,0.015630169,0.521005627
59.996773,0.463841003,0.623044705,0.9605998,0.015656557,0.521885219
58.80551,0.472755158,0.600853944,0.7865185,0.023671823,0.789060757
59.990005,0.420359291,0.628445673,0.9548805,0.023560691,0.785356377
58.1023,0.389140554,0.644398868,0.7382023,0.023987292,0.799576406
59.99997,0.340785636,0.683642554,0.9962503,0.023700963,0.790032115
58.39211,0.300449724,0.672086275,0.7471004,0.035761163,1.192038751
58.85945,0.335404016,0.651975673,0.82513314,0.034262217,1.142073916
59.996193,0.372365969,0.64224593,0.9705999,0.034201214,1.140040472
59.50254,0.352604073,0.656488496,0.8747896,0.023757551,0.791918352
59.272743,0.418368053,0.582384151,0.7685655,0.028796122,0.959870738
59.955574,0.35101442,0.642615944,0.9433294,0.017133502,0.571116731
53.615105,0.392018536,0.604194063,0.57766306,0.042009294,1.400309802
55.59311,0.405746242,0.548366892,0.63520265,0.070189067,2.339635557
59.759666,0.373381224,0.571314371,0.9021169,0.0683203,2.277343345
58.658726,0.308014241,0.600797606,0.7618901,0.073860463,2.462015434
57.98168,0.409580505,0.512668705,0.76033473,0.085802216,2.860073851
59.98402,0.358887738,0.583461303,0.91009504,0.053477037,1.78256791
59.986183,0.290793584,0.674610519,0.96854514,0.025397058,0.846568591
48.61488,0.418333052,0.566739613,0.41794124,0.076979615,2.56598715
51.198902,0.497101377,0.510400975,0.40567467,0.114820492,3.827349733
59.933235,0.399850285,0.582843471,0.92995226,0.103089142,3.436304748
59.9992,0.365694779,0.608258307,0.98559093,0.102948327,3.431610908
58.386173,0.449841858,0.523541439,0.76366454,0.113825263,3.794175422
58.351353,0.407510711,0.575567162,0.7411107,0.070845991,2.361533032
59.99499,0.337823464,0.656719023,0.96261406,0.022472866,0.749095539
49.71754,0.391791093,0.592291486,0.56836396,0.069666671,2.322222372
59.9901,0.404975528,0.571914005,0.93832546,0.06975254,2.32508468
59.9963,0.415992725,0.59419086,0.97097355,0.058772799,1.959093292
59.85162,0.361680472,0.63109234,0.916382,0.049314592,1.643819723
50.956604,0.39998616,0.560552508,0.4927849,0.096645255,3.221508502
59.999657,0.400387758,0.616731095,0.9832525,0.048817419,1.627247301
59.971592,0.390414065,0.619450331,0.9298415,0.048989739,1.632991294
59.530575,0.426566923,0.580627066,0.78981006,0.052368603,1.745620089
57.34609,0.473620141,0.539164114,0.7676202,0.066662502,2.222083393
40.378727,0.950455129,0.523940009,0.8313746,0.755447531,25.18158436
41.31347,0.956735623,0.523073059,0.6958705,0.739075196,24.63583986
40.122063,0.961930931,0.621411175,0.76547915,0.769049251,25.63497504
40.44959,0.97078011,0.636859173,0.7112387,0.789318383,26.31061276
40.870228,0.97390722,0.653356612,0.70068187,0.805708146,26.8569382
42.121597,0.965181339,0.631033444,0.5995357,0.756358624,25.21195412
41.897755,0.954211593,0.627372944,0.59692436,0.747549796,24.91832654
40.48603,0.949760878,0.601228595,0.7457769,0.735197639,24.50658798
40.608627,0.943806028,0.606134939,0.7325368,0.737341559,24.57805196
42.94846,0.931418133,0.574144942,0.47998968,0.694570076,23.15233588
40.58545,0.935740721,0.625919718,0.70891136,0.730347741,24.34492469
40.03679,0.956697774,0.703621191,0.8788092,0.787843823,26.26146078
40.229183,0.959951854,0.724725169,0.77726257,0.798538554,26.61795179
41.977703,0.957162023,0.653503859,0.5555229,0.758642232,25.28807441
40.239506,0.973110497,0.73561334,0.7280965,0.820623481,27.35411604
40.75357,0.974730003,0.7196073,0.6443188,0.800689101,26.68963671
40.425434,0.968832719,0.690073341,0.7575349,0.777732491,25.92441638
41.032524,0.962689698,0.652600998,0.6305417,0.740301538,24.67671792
41.442436,0.961346126,0.679853451,0.57690567,0.750661767,25.02205888
41.5574,0.956125474,0.619673359,0.5701869,0.707359922,23.57866406
40.94793,0.954200494,0.607575965,0.6688446,0.716102362,23.87007872
42.412537,0.947062981,0.533709073,0.49549726,0.661620736,22.05402454
41.518414,0.938882136,0.525231194,0.63466907,0.663583291,22.11944302
42.870144,0.930527937,0.494868296,0.5437777,0.644444811,21.48149371
40.816257,0.931679726,0.521341616,0.63449967,0.663833058,22.1277686
43.379272,0.917795432,0.482758898,0.50533485,0.617666245,20.58887482
43.203407,0.91820271,0.459899342,0.54996985,0.618001902,20.6000634
41.051273,0.923817635,0.431985617,0.68949986,0.62725755,20.90858499
42.379707,0.922941661,0.454078889,0.5628351,0.632900202,21.09667341
40.11601,0.928490245,0.497113323,0.77618587,0.666299677,22.20998923
42.844536,0.938433826,0.498162204,0.52152365,0.670008314,22.33361046
40.736923,0.949171507,0.551475775,0.618042,0.700113118,23.33710392
42.902054,0.945962226,0.531852627,0.5514879,0.663709807,22.12366025
40.741333,0.955590785,0.548345238,0.6846126,0.69637723,23.21257432
41.948967,0.946935153,0.449472165,0.5850805,0.646827161,21.56090538
40.207157,0.955808902,0.530160409,0.8057901,0.71714865,23.90495499
42.206097,0.936160624,0.497352177,0.4921166,0.691508365,23.05027882
42.68426,0.936504555,0.504788703,0.5934378,0.698925066,23.2975022
41.81144,0.940027666,0.486673719,0.5639465,0.670204341,22.34014471
41.154884,0.935465586,0.545797241,0.67180705,0.687524104,22.91747014
42.976624,0.915900207,0.472215801,0.5509031,0.621245027,20.70816755
41.551235,0.932317221,0.445518559,0.56127125,0.636223793,21.20745977
40.353436,0.942354167,0.516894656,0.7169841,0.677252066,22.57506887
41.846355,0.946421552,0.472985482,0.60099244,0.689234233,22.97447443
40.65521,0.954047596,0.447100544,0.78404886,0.709396398,23.6465466
42.563244,0.956339431,0.433663696,0.6226679,0.726098764,24.20329213
40.57151,0.957400107,0.518802637,0.7049518,0.747372484,24.91241614
42.147675,0.948360956,0.457096511,0.550329,0.711775553,23.72585177
41.76844,0.939535069,0.500604606,0.55674535,0.704078865,23.4692955
40.38369,0.942560351,0.547749519,0.7159255,0.701743162,23.39143872
43.21998,0.937839472,0.554348677,0.503831,0.683848143,22.79493809
40.872463,0.935940635,0.539501005,0.6654307,0.678121138,22.60403792
41.26087,0.932298887,0.5610385,0.6303856,0.693430662,23.11435541
42.634815,0.936594713,0.533182144,0.5316247,0.679806972,22.66023238
41.411655,0.92293936,0.49568435,0.6737471,0.663215315,22.10717718
40.395775,0.94348439,0.543279618,0.8105668,0.726307333,24.21024442
41.89782,0.943582058,0.505043751,0.5409407,0.695083094,23.16943645
40.24556,0.959065998,0.549525243,0.7451983,0.724176013,24.13920045
40.211754,0.965044475,0.654018795,0.81125796,0.787449276,26.24830921
42.56648,0.966252089,0.619314522,0.5286786,0.753568161,25.11893868
41.88349,0.965098226,0.541923362,0.5455806,0.711539102,23.71797005
43.422142,0.946243143,0.530641329,0.4937562,0.698448801,23.2816267
40.329224,0.9435866,0.531506073,0.7294316,0.697920251,23.26400836
43.298237,0.925931251,0.439521313,0.5208457,0.629911685,20.99705617
42.253296,0.930249202,0.435171479,0.58943,0.640930796,21.36435986
40.67708,0.930438769,0.520439273,0.6632745,0.660605776,22.02019254
42.226704,0.939377344,0.53755722,0.5452177,0.675332916,22.51109719
42.455376,0.935838211,0.441651583,0.57368034,0.631086898,21.03622993
42.141186,0.942818296,0.449655735,0.6412261,0.650213051,21.67376836
41.33824,0.943046999,0.488000906,0.634901,0.661983359,22.06611196
42.637787,0.941375065,0.416936141,0.55157065,0.629701829,20.99006097
40.251396,0.953959417,0.492280644,0.7790127,0.683502007,22.78340022
41.2409,0.958364105,0.485511929,0.6175115,0.702725208,23.42417359
41.943638,0.96150316,0.478922665,0.5572918,0.697607732,23.25359106
41.849533,0.960755157,0.463744259,0.56897086,0.685938823,22.86462744
40.63058,0.95923264,0.544803363,0.7272672,0.728164792,24.27215974
41.367493,0.946225369,0.503315443,0.65167606,0.699789751,23.32632502
41.662605,0.93074677,0.563798195,0.6040077,0.689861178,22.99537261
41.140335,0.933961904,0.601917994,0.60328287,0.697887969,23.2629323
42.766228,0.921612585,0.587664455,0.58714867,0.695711696,23.19038987
41.888508,0.921048307,0.524857652,0.4890643,0.653335452,21.7778484
40.15311,0.935839832,0.560656941,0.7655101,0.687233841,22.90779471
41.76783,0.942820108,0.549913371,0.583976,0.677795208,22.59317358
41.757114,0.940820539,0.51431073,0.58836764,0.670421779,22.34739264
40.589157,0.958634305,0.567404169,0.7072538,0.710212934,23.67376447
40.876965,0.95732435,0.620995212,0.6731601,0.741029477,24.70098257
42.26694,0.952842653,0.50964734,0.5566431,0.688522291,22.95074304
42.005257,0.943487692,0.503733426,0.5920638,0.692644393,23.08814645
40.99422,0.944727409,0.538412136,0.5958637,0.708581936,23.61939788
40.75123,0.949118149,0.513976759,0.62624276,0.695122409,23.17074696
